Member Pending Events Report
Member                Club Number           Event Type Name       Employee Name         Start Date Time       Status Name           
Jackie Robinson       3001                  Zumba                 Marty McFly           07/09/2014 04:10 PM   Complete              
Jackie Robinson       3001                  Zumba                 Todd Jones            07/09/2014 04:10 PM   Pending               
Jackie Robinson       3001                  Personal Training     Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Jackie Robinson       3001                  Zumba                 Samuel L. Jackson     07/09/2014 04:31 PM   Complete              
Jackie Robinson       3001                  Zumba                 Nathan Lockwood       07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Zumba                 Nathan Lockwood       07/09/2014 04:31 PM   Complete              
Jackie Robinson       3001                  Personal Training     Todd Jones            07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Pam Beasley           07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Todd Jones            07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Todd Jones            07/09/2014 04:31 PM   Pending               
Jackie Robinson       3001                  Personal Training     Kenneth Maynard       07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Pilates               Venus Flytrap         07/09/2014 04:31 PM   Complete              
Jackie Robinson       3001                  Zumba                 Nathan Lockwood       07/09/2014 04:31 PM   Pending               
Jackie Robinson       3001                  Zumba                 Pam Beasley           07/09/2014 04:31 PM   Pending               
Jackie Robinson       3001                  Zumba                 Ray Orbison           07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Zumba                 Samuel L. Jackson     07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3001                  Zumba                 Kenneth Maynard       07/09/2014 04:31 PM   Complete              
Jackie Robinson       3001                  Personal Training     Opie Griffith         07/09/2014 04:41 PM   Pending               
Jackie Robinson       3001                  Pilates               Marty McFly           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Zumba                 Marty McFly           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Personal Training     Kenneth Maynard       07/09/2014 04:41 PM   Pending               
Jackie Robinson       3001                  Pilates               Pam Beasley           07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Todd Jones            07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Pilates               Nathan Lockwood       07/09/2014 04:41 PM   Pending               
Jackie Robinson       3001                  Zumba                 Kenneth Maynard       07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Personal Training     Ray Orbison           07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Marty McFly           07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3001                  Kick Boxing           Marty McFly           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Personal Training     Pam Beasley           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Pilates               Kenneth Maynard       07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3001                  Zumba                 Todd Jones            07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Zumba                 Ray Orbison           07/09/2014 04:41 PM   Pending               
Jackie Robinson       3001                  Pilates               Pam Beasley           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3001                  Zumba                 Todd Jones            07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Zumba                 Pam Beasley           07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Opie Griffith         07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Pilates               Venus Flytrap         07/09/2014 02:29 PM   Complete              
Jackie Robinson       3002                  Pilates               Venus Flytrap         07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Pilates               Nathan Lockwood       07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Venus Flytrap         07/09/2014 02:29 PM   Pending               
Jackie Robinson       3002                  Pilates               Kenneth Maynard       07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Ray Orbison           07/09/2014 02:29 PM   Complete              
Jackie Robinson       3002                  Zumba                 Todd Jones            07/09/2014 02:29 PM   Pending               
Jackie Robinson       3002                  Personal Training     Nathan Lockwood       07/09/2014 02:29 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Kenneth Maynard       07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Opie Griffith         07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Nathan Lockwood       07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Leon Theprofessional  07/09/2014 02:29 PM   Complete              
Jackie Robinson       3002                  Personal Training     Venus Flytrap         07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Leon Theprofessional  07/09/2014 02:29 PM   Pending               
Jackie Robinson       3002                  Pilates               Ray Orbison           07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Samuel L. Jackson     07/09/2014 02:29 PM   Complete              
Jackie Robinson       3002                  Zumba                 Ray Orbison           07/09/2014 02:29 PM   Cancelled             
Jackie Robinson       3002                  Pilates               Venus Flytrap         07/09/2014 02:29 PM   Pending               
Jackie Robinson       3002                  Personal Training     Ray Orbison           07/09/2014 04:06 PM   Pending               
Jackie Robinson       3002                  Pilates               Samuel L. Jackson     07/09/2014 04:06 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Pam Beasley           07/09/2014 04:06 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:06 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Nathan Lockwood       07/09/2014 04:06 PM   Complete              
Jackie Robinson       3002                  Pilates               Marty McFly           07/09/2014 04:06 PM   Pending               
Jackie Robinson       3002                  Zumba                 Pam Beasley           07/09/2014 04:06 PM   Complete              
Jackie Robinson       3002                  Personal Training     Marty McFly           07/09/2014 04:06 PM   Cancelled             
Jackie Robinson       3002                  Pilates               Pam Beasley           07/09/2014 04:06 PM   Complete              
Jackie Robinson       3002                  Pilates               Nathan Lockwood       07/09/2014 04:06 PM   Pending               
Jackie Robinson       3002                  Pilates               Kenneth Maynard       07/09/2014 04:06 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Opie Griffith         07/09/2014 04:06 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Todd Jones            07/09/2014 04:06 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Todd Jones            07/09/2014 04:07 PM   Complete              
Jackie Robinson       3002                  Pilates               Todd Jones            07/09/2014 04:07 PM   Complete              
Jackie Robinson       3002                  Kick Boxing           Venus Flytrap         07/09/2014 04:07 PM   Pending               
Jackie Robinson       3002                  Zumba                 Marty McFly           07/09/2014 04:07 PM   Pending               
Jackie Robinson       3002                  Zumba                 Marty McFly           07/09/2014 04:07 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Leon Theprofessional  07/09/2014 04:07 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Opie Griffith         07/09/2014 04:07 PM   Pending               
Jackie Robinson       3002                  Personal Training     Marty McFly           07/09/2014 04:07 PM   Pending               
Jackie Robinson       3002                  Personal Training     Nathan Lockwood       07/09/2014 04:07 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Venus Flytrap         07/09/2014 04:07 PM   Complete              
Jackie Robinson       3002                  Personal Training     Kenneth Maynard       07/09/2014 04:07 PM   Complete              
Jackie Robinson       3002                  Zumba                 Samuel L. Jackson     07/09/2014 04:07 PM   Complete              
Jackie Robinson       3002                  Zumba                 Kenneth Maynard       07/09/2014 04:07 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Todd Jones            07/09/2014 04:10 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Leon Theprofessional  07/09/2014 04:10 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Opie Griffith         07/09/2014 04:10 PM   Complete              
Jackie Robinson       3002                  Zumba                 Nathan Lockwood       07/09/2014 04:10 PM   Pending               
Jackie Robinson       3002                  Pilates               Pam Beasley           07/09/2014 04:10 PM   Cancelled             
Jackie Robinson       3002                  Pilates               Opie Griffith         07/09/2014 04:10 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Opie Griffith         07/09/2014 04:10 PM   Complete              
Jackie Robinson       3002                  Zumba                 Ray Orbison           07/09/2014 04:10 PM   Complete              
Jackie Robinson       3002                  Kick Boxing           Leon Theprofessional  07/09/2014 04:10 PM   Pending               
Jackie Robinson       3002                  Zumba                 Marty McFly           07/09/2014 04:10 PM   Complete              
Jackie Robinson       3002                  Pilates               Leon Theprofessional  07/09/2014 04:10 PM   Pending               
Jackie Robinson       3002                  Personal Training     Venus Flytrap         07/09/2014 04:10 PM   Complete              
Jackie Robinson       3002                  Pilates               Samuel L. Jackson     07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Samuel L. Jackson     07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Venus Flytrap         07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Ray Orbison           07/09/2014 04:31 PM   Complete              
Jackie Robinson       3002                  Pilates               Samuel L. Jackson     07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Zumba                 Pam Beasley           07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Personal Training     Pam Beasley           07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Pilates               Todd Jones            07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Marty McFly           07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Marty McFly           07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3002                  Zumba                 Marty McFly           07/09/2014 04:31 PM   Complete              
Jackie Robinson       3002                  Kick Boxing           Leon Theprofessional  07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Personal Training     Todd Jones            07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Personal Training     Marty McFly           07/09/2014 04:31 PM   Complete              
Jackie Robinson       3002                  Personal Training     Nathan Lockwood       07/09/2014 04:31 PM   Cancelled             
Jackie Robinson       3002                  Personal Training     Nathan Lockwood       07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Personal Training     Kenneth Maynard       07/09/2014 04:31 PM   Pending               
Jackie Robinson       3002                  Pilates               Ray Orbison           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3002                  Zumba                 Samuel L. Jackson     07/09/2014 04:41 PM   Complete              
Jackie Robinson       3002                  Zumba                 Pam Beasley           07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Venus Flytrap         07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Zumba                 Opie Griffith         07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Personal Training     Samuel L. Jackson     07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Zumba                 Leon Theprofessional  07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3002                  Pilates               Nathan Lockwood       07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Pilates               Leon Theprofessional  07/09/2014 04:41 PM   Complete              
Jackie Robinson       3002                  Personal Training     Kenneth Maynard       07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Zumba                 Marty McFly           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3002                  Personal Training     Ray Orbison           07/09/2014 04:41 PM   Complete              
Jackie Robinson       3002                  Pilates               Opie Griffith         07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Zumba                 Todd Jones            07/09/2014 04:41 PM   Pending               
Jackie Robinson       3002                  Kick Boxing           Marty McFly           07/09/2014 04:41 PM   Cancelled             
Jackie Robinson       3002                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Todd Jones            07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Ray Orbison           07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Samuel L. Jackson     07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Venus Flytrap         07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Venus Flytrap         07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Todd Jones            07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Venus Flytrap         07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3000                  Personal Training     Todd Jones            07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3000                  Personal Training     Todd Jones            07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Todd Jones            07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Nathan Lockwood       07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Marty McFly           07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Opie Griffith         07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Leon Theprofessional  07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Kenneth Maynard       07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Opie Griffith         07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Venus Flytrap         07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Nathan Lockwood       07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Marty McFly           07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Venus Flytrap         07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Todd Jones            07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Marty McFly           07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Samuel L. Jackson     07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Ray Orbison           07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Pam Beasley           07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Kenneth Maynard       07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3000                  Personal Training     Pam Beasley           07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Kenneth Maynard       07/09/2014 04:07 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Ray Orbison           07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Leon Theprofessional  07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3000                  Personal Training     Kenneth Maynard       07/09/2014 04:07 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:07 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Venus Flytrap         07/09/2014 04:07 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Kenneth Maynard       07/09/2014 04:07 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Marty McFly           07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Ray Orbison           07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Ray Orbison           07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Todd Jones            07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Leon Theprofessional  07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Pam Beasley           07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Kenneth Maynard       07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Kenneth Maynard       07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Samuel L. Jackson     07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Leon Theprofessional  07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3000                  Personal Training     Samuel L. Jackson     07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Opie Griffith         07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Pam Beasley           07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Ray Orbison           07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Leon Theprofessional  07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Ray Orbison           07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3000                  Personal Training     Samuel L. Jackson     07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Kenneth Maynard       07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Todd Jones            07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Nathan Lockwood       07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Pam Beasley           07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3000                  Personal Training     Opie Griffith         07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Marty McFly           07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Venus Flytrap         07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Samuel L. Jackson     07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Marty McFly           07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Nathan Lockwood       07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Nathan Lockwood       07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Nathan Lockwood       07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Marty McFly           07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3000                  Kick Boxing           Todd Jones            07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Leon Theprofessional  07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Ray Orbison           07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Samuel L. Jackson     07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3000                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3000                  Zumba                 Opie Griffith         07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3000                  Zumba                 Kenneth Maynard       07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3000                  Kick Boxing           Pam Beasley           07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3000                  Zumba                 Ray Orbison           07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3000                  Personal Training     Samuel L. Jackson     07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3000                  Pilates               Ray Orbison           07/09/2014 10:41 PM   Complete              
Jerry Seinfeld        3000                  Pilates               Opie Griffith         07/09/2014 10:41 PM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Venus Flytrap         07/09/2014 10:41 PM   Complete              
Jerry Seinfeld        3000                  Pilates               Nathan Lockwood       07/10/2014 12:31 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Pam Beasley           07/10/2014 12:31 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Pam Beasley           07/10/2014 12:31 AM   Complete              
Jerry Seinfeld        3000                  Pilates               Ray Orbison           07/10/2014 12:31 AM   Complete              
Jerry Seinfeld        3000                  Pilates               Venus Flytrap         07/10/2014 12:31 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Kenneth Maynard       07/10/2014 12:31 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Leon Theprofessional  07/10/2014 02:10 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Kenneth Maynard       07/10/2014 02:10 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Venus Flytrap         07/10/2014 02:10 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Nathan Lockwood       07/10/2014 02:10 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Nathan Lockwood       07/10/2014 02:10 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Ray Orbison           07/10/2014 04:07 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Samuel L. Jackson     07/10/2014 04:07 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Kenneth Maynard       07/10/2014 04:07 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Pam Beasley           07/10/2014 04:07 AM   Complete              
Jerry Seinfeld        3000                  Pilates               Todd Jones            07/10/2014 05:06 AM   Complete              
Jerry Seinfeld        3000                  Pilates               Marty McFly           07/10/2014 05:06 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Todd Jones            07/10/2014 05:06 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Pam Beasley           07/10/2014 05:06 AM   Complete              
Jerry Seinfeld        3000                  Pilates               Todd Jones            07/10/2014 05:06 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Ray Orbison           07/10/2014 05:06 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Kenneth Maynard       07/10/2014 05:06 AM   Complete              
Jerry Seinfeld        3000                  Pilates               Kenneth Maynard       07/10/2014 06:29 AM   Cancelled             
Jerry Seinfeld        3000                  Pilates               Ray Orbison           07/10/2014 06:29 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Kenneth Maynard       07/10/2014 06:29 AM   Pending               
Jerry Seinfeld        3000                  Pilates               Todd Jones            07/10/2014 06:29 AM   Pending               
Jerry Seinfeld        3001                  Pilates               Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Leon Theprofessional  07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Pam Beasley           07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Ray Orbison           07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Nathan Lockwood       07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Opie Griffith         07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Ray Orbison           07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Nathan Lockwood       07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Leon Theprofessional  07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3001                  Zumba                 Todd Jones            07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Ray Orbison           07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Venus Flytrap         07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3001                  Zumba                 Nathan Lockwood       07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Venus Flytrap         07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Kenneth Maynard       07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Nathan Lockwood       07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Ray Orbison           07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Pam Beasley           07/09/2014 04:06 PM   Pending               
Jerry Seinfeld        3001                  Zumba                 Opie Griffith         07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Leon Theprofessional  07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Marty McFly           07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Todd Jones            07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Marty McFly           07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Todd Jones            07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Pam Beasley           07/09/2014 04:06 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Samuel L. Jackson     07/09/2014 04:06 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Ray Orbison           07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3001                  Pilates               Leon Theprofessional  07/09/2014 04:06 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Marty McFly           07/09/2014 04:06 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Nathan Lockwood       07/09/2014 04:07 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Marty McFly           07/09/2014 04:07 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Venus Flytrap         07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:07 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Kenneth Maynard       07/09/2014 04:07 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Pam Beasley           07/09/2014 04:07 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Nathan Lockwood       07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:07 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Todd Jones            07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Marty McFly           07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:07 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Marty McFly           07/09/2014 04:07 PM   Pending               
Jerry Seinfeld        3001                  Pilates               Pam Beasley           07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Todd Jones            07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3001                  Pilates               Nathan Lockwood       07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Marty McFly           07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Leon Theprofessional  07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Zumba                 Nathan Lockwood       07/09/2014 04:10 PM   Cancelled             
